dataset,cell_id,condition,cycle,Tem,rate,Capacity,Var,Ske,Max,Min,Mean,Kur,capacity_norm
1,CY45-05_1-#10,CY45-05_1,111,45,0.5,3015.950439453125,4.072788945720006e-05,0.7341772574899695,4.183610439300537,4.16250467300415,4.169786385127476,-0.7080326527846692,0.8617001255580358
1,CY45-05_1-#10,CY45-05_1,112,45,0.5,3014.5048828125,4.1283897415838857e-05,0.7263996778168103,4.1835713386535645,4.162268161773682,4.169617686952863,-0.707354465590138,0.861287109375
1,CY45-05_1-#10,CY45-05_1,113,45,0.5,3013.131591796875,4.104292267564253e-05,0.7337800082649965,4.1835713386535645,4.1623077392578125,4.169628892626081,-0.6936842578205029,0.8608947405133929
1,CY45-05_1-#10,CY45-05_1,114,45,0.5,3011.868896484375,4.123136133765021e-05,0.731359410701633,4.183610439300537,4.162346839904785,4.169659887041364,-0.6979907874428966,0.8605339704241072
1,CY45-05_1-#10,CY45-05_1,115,45,0.5,3010.38134765625,4.1436149501180974e-05,0.7211198599434546,4.18345308303833,4.162228584289551,4.169564179011753,-0.7240969594285072,0.8601089564732143
1,CY45-05_1-#10,CY45-05_1,116,45,0.5,3008.84130859375,4.192252427671249e-05,0.7386807310440434,4.1835713386535645,4.16199254989624,4.169471434184483,-0.681458204072591,0.8596689453125
1,CY45-05_1-#10,CY45-05_1,117,45,0.5,3007.687255859375,4.1675568134671046e-05,0.737637489495296,4.1837286949157715,4.162268161773682,4.169659818921771,-0.6817169661785978,0.8593392159598214
1,CY45-05_1-#10,CY45-05_1,118,45,0.5,3005.9208984375,4.168711276069299e-05,0.7198227778225536,4.18345308303833,4.161952972412109,4.169415133340018,-0.7038614940126604,0.8588345424107143
1,CY45-05_1-#10,CY45-05_1,119,45,0.5,3004.357421875,4.2266446368787674e-05,0.713684442596868,4.183334827423096,4.16175651550293,4.1692801884242465,-0.7255571506886049,0.8583878348214286
1,CY45-05_1-#10,CY45-05_1,120,45,0.5,3003.1396484375,4.234495456110601e-05,0.7262567858543374,4.183492660522461,4.161913871765137,4.169372967311314,-0.7060453416289718,0.8580398995535714
1,CY45-05_1-#10,CY45-05_1,121,45,0.5,3001.6689453125,4.204978044556781e-05,0.7277033283452877,4.183374404907227,4.161913871765137,4.169311148779733,-0.7020198806826512,0.8576196986607143
1,CY45-05_1-#10,CY45-05_1,122,45,0.5,3000.4189453125,4.203739081901233e-05,0.7267529478026199,4.18345308303833,4.16199254989624,4.169386965887887,-0.7049902075114103,0.8572625558035715
1,CY45-05_1-#10,CY45-05_1,123,45,0.5,2998.9736328125,4.2390383183064244e-05,0.7180428787487564,4.183334827423096,4.161874294281006,4.16929418700082,-0.7366320277454586,0.856849609375
1,CY45-05_1-#10,CY45-05_1,124,45,0.5,2997.8349609375,4.2515503698448635e-05,0.7381066254054917,4.1835713386535645,4.161835193634033,4.169322320393154,-0.6746558814958727,0.8565242745535714
1,CY45-05_1-#10,CY45-05_1,125,45,0.5,2996.47021484375,4.184602590277672e-05,0.7346195857696375,4.183295726776123,4.161874294281006,4.169201408113752,-0.6921150924380894,0.8561343470982142
1,CY45-05_1-#10,CY45-05_1,126,45,0.5,2995.361572265625,4.219065785171871e-05,0.7126442815372587,4.183256149291992,4.161835193634033,4.16926326070513,-0.7403940120893218,0.8558175920758928
1,CY45-05_1-#10,CY45-05_1,127,45,0.5,2994.027587890625,4.272547434144084e-05,0.7150246534222252,4.183256149291992,4.161638259887695,4.16915648324149,-0.727925622995051,0.8554364536830357
1,CY45-05_1-#10,CY45-05_1,128,45,0.5,2992.790283203125,4.288993857444239e-05,0.7186335695327781,4.183374404907227,4.161677360534668,4.169161966868809,-0.7129521491921529,0.8550829380580357
1,CY45-05_1-#10,CY45-05_1,129,45,0.5,2991.570068359375,4.321111283978418e-05,0.7154039719882866,4.183256149291992,4.161638259887695,4.169069153921945,-0.7333341262286188,0.8547343052455357
1,CY45-05_1-#10,CY45-05_1,131,45,0.5,2991.949951171875,4.099851743761134e-05,0.7427894406255785,4.183413505554199,4.162071228027344,4.16941237449646,-0.662392329496956,0.8548428431919642
1,CY45-05_1-#10,CY45-05_1,132,45,0.5,2989.7099609375,4.2906914497937147e-05,0.731378179538722,4.183334827423096,4.161559581756592,4.169091667447772,-0.6881644116645882,0.8542028459821429
1,CY45-05_1-#10,CY45-05_1,133,45,0.5,2987.899169921875,4.308080125346161e-05,0.7168148389114165,4.183059215545654,4.161401748657227,4.1688835961478095,-0.7242859776753456,0.8536854771205357
1,CY45-05_1-#10,CY45-05_1,134,45,0.5,2986.52783203125,4.382895606890448e-05,0.7315705562339636,4.183295726776123,4.16128396987915,4.168889216014317,-0.687717528977867,0.8532936662946429
1,CY45-05_1-#10,CY45-05_1,135,45,0.5,2985.28125,4.3247443156590405e-05,0.7291571404473147,4.183177471160889,4.161362648010254,4.168892008917672,-0.6973430609170208,0.8529375
1,CY45-05_1-#10,CY45-05_1,136,45,0.5,2984.22509765625,4.3204753863962075e-05,0.7225406687508887,4.183020114898682,4.161362648010254,4.1688413960593085,-0.7274500238037893,0.8526357421875
1,CY45-05_1-#10,CY45-05_1,137,45,0.5,2982.905029296875,4.3856402190353295e-05,0.7205938447028811,4.183137893676758,4.161204814910889,4.168804747717721,-0.717426914003537,0.8522585797991071
1,CY45-05_1-#10,CY45-05_1,138,45,0.5,2981.673583984375,4.4464269500657305e-05,0.7018611245892119,4.183098793029785,4.161047458648682,4.168745756149292,-0.748538727929787,0.85190673828125
1,CY45-05_1-#10,CY45-05_1,139,45,0.5,2980.559326171875,4.397403867247643e-05,0.7149463893694054,4.183059215545654,4.161165714263916,4.168782302311489,-0.7368644980216619,0.85158837890625
1,CY45-05_1-#10,CY45-05_1,140,45,0.5,2979.1083984375,4.439841918460993e-05,0.7327156906786677,4.183177471160889,4.160968780517578,4.1686192240033835,-0.6760868842162147,0.851173828125
1,CY45-05_1-#10,CY45-05_1,141,45,0.5,2977.916259765625,4.406076183071351e-05,0.7185574822699179,4.182980537414551,4.161047458648682,4.168647289276123,-0.7249209762336526,0.8508332170758929
1,CY45-05_1-#10,CY45-05_1,142,45,0.5,2976.5205078125,4.478936151562076e-05,0.7090453940973855,4.182862281799316,4.160693168640137,4.168425117220197,-0.7312172852558687,0.8504344308035714
1,CY45-05_1-#10,CY45-05_1,143,45,0.5,2975.47900390625,4.492069457818025e-05,0.7225955932623853,4.183020114898682,4.160890102386475,4.168529169900077,-0.720717303840023,0.8501368582589286
1,CY45-05_1-#10,CY45-05_1,144,45,0.5,2974.389892578125,4.47357091388767e-05,0.710947518541787,4.182862281799316,4.16077184677124,4.168464422225952,-0.7463153537740785,0.84982568359375
1,CY45-05_1-#10,CY45-05_1,145,45,0.5,2973.168212890625,4.4933433731795046e-05,0.7027618830641795,4.182823181152344,4.160693168640137,4.168399776731219,-0.7468632043198085,0.8494766322544642
1,CY45-05_1-#10,CY45-05_1,146,45,0.5,2971.943359375,4.5280115551867025e-05,0.7130191896627457,4.182941436767578,4.160614490509033,4.168402637754168,-0.7248646376764145,0.8491266741071428
1,CY45-05_1-#10,CY45-05_1,147,45,0.5,2970.87451171875,4.5296755946775176e-05,0.7055037914133557,4.182823181152344,4.160574913024902,4.168343578066144,-0.7450853180566703,0.8488212890625
1,CY45-05_1-#10,CY45-05_1,148,45,0.5,2969.42626953125,4.5583066156933244e-05,0.7042685023662151,4.182783603668213,4.160417556762695,4.168262004852295,-0.74816425588293,0.8484075055803572
1,CY45-05_1-#10,CY45-05_1,149,45,0.5,2968.2060546875,4.5749535420977084e-05,0.711690529510259,4.1826653480529785,4.160220623016357,4.168070690972464,-0.7285134363364953,0.8480588727678572
1,CY45-05_1-#10,CY45-05_1,150,45,0.5,2967.236572265625,4.6074541673588504e-05,0.7303449866228373,4.182980537414551,4.1603779792785645,4.168211357934134,-0.6917183394871551,0.8477818777901786
1,CY45-05_1-#10,CY45-05_1,151,45,0.5,2966.240234375,4.591244993747211e-05,0.7080385307698586,4.18274450302124,4.1603779792785645,4.168191637311663,-0.7525431687939057,0.8474972098214286
1,CY45-05_1-#10,CY45-05_1,152,45,0.5,2964.807861328125,4.598403754973513e-05,0.7128632770320321,4.182626247406006,4.160220623016357,4.1680313519069125,-0.7402711897640479,0.8470879603794643
1,CY45-05_1-#10,CY45-05_1,153,45,0.5,2963.64111328125,4.621334342668338e-05,0.7079288403434549,4.182586669921875,4.160181045532227,4.1679526056562155,-0.7475063409097147,0.8467546037946428
1,CY45-05_1-#10,CY45-05_1,154,45,0.5,2962.895263671875,4.638749142831439e-05,0.6994028210912043,4.1826653480529785,4.160181045532227,4.1680425235203336,-0.7595850276135798,0.84654150390625
1,CY45-05_1-#10,CY45-05_1,155,45,0.5,2962.001708984375,4.646215559754997e-05,0.7124297210027052,4.182704925537109,4.160299301147461,4.168056658336094,-0.7519083453915676,0.8462862025669643
1,CY45-05_1-#10,CY45-05_1,157,45,0.5,2962.356689453125,4.436150079702482e-05,0.6916151155920748,4.182626247406006,4.160614490509033,4.16833233833313,-0.7645056399579451,0.8463876255580357
1,CY45-05_1-#10,CY45-05_1,158,45,0.5,2959.94775390625,4.6197335830204254e-05,0.7209731155753675,4.182586669921875,4.160220623016357,4.167930058070591,-0.73411033749862,0.8456993582589286
1,CY45-05_1-#10,CY45-05_1,159,45,0.5,2958.76416015625,4.6671997447097405e-05,0.7256917949933513,4.18274450302124,4.16006326675415,4.1679301261901855,-0.7045670875444849,0.8453611886160715
1,CY45-05_1-#10,CY45-05_1,160,45,0.5,2957.503173828125,4.692858047062375e-05,0.7209043322351916,4.182586669921875,4.159945011138916,4.167786632265363,-0.7259196253099947,0.8450009068080357
1,CY45-05_1-#10,CY45-05_1,161,45,0.5,2956.24462890625,4.7183637595660736e-05,0.7201158877711752,4.1826653480529785,4.1598663330078125,4.167778185435703,-0.7102143420122338,0.8446413225446429
1,CY45-05_1-#10,CY45-05_1,162,45,0.5,2955.269287109375,4.690954650054114e-05,0.7116600552995436,4.182547569274902,4.1600236892700195,4.167795010975429,-0.7432111534854284,0.8443626534598214
1,CY45-05_1-#10,CY45-05_1,163,45,0.5,2954.372314453125,4.683404168460313e-05,0.7186869216114157,4.182626247406006,4.1600236892700195,4.167834452220371,-0.7252828735466816,0.8441063755580357
1,CY45-05_1-#10,CY45-05_1,164,45,0.5,2953.196044921875,4.7846863554736e-05,0.7294588172507225,4.1826653480529785,4.159787654876709,4.167612246104649,-0.701673469033743,0.8437702985491071
1,CY45-05_1-#10,CY45-05_1,165,45,0.5,2952.01220703125,4.7445027920840286e-05,0.7070759411272619,4.182429313659668,4.159590721130371,4.167572907039097,-0.7407317971613474,0.8434320591517858
1,CY45-05_1-#10,CY45-05_1,166,45,0.5,2951.18408203125,4.7716117503543986e-05,0.7129411267983519,4.1825079917907715,4.159590721130371,4.1675503594534735,-0.7207759281573547,0.8431954520089285
1,CY45-05_1-#10,CY45-05_1,167,45,0.5,2949.92529296875,4.7813708225216304e-05,0.7113749442119338,4.182311058044434,4.159590721130371,4.167420966284616,-0.7440438118115522,0.8428357979910714
1,CY45-05_1-#10,CY45-05_1,168,45,0.5,2949.364990234375,4.791467043625224e-05,0.7037481735897951,4.182468891143799,4.159669399261475,4.16761793409075,-0.7634045350886227,0.8426757114955357
1,CY45-05_1-#10,CY45-05_1,169,45,0.5,2948.331787109375,4.808241106894747e-05,0.6986763743618557,4.1823506355285645,4.15955114364624,4.167530706950596,-0.7708980872339652,0.8423805106026786
1,CY45-05_1-#10,CY45-05_1,170,45,0.5,2947.382080078125,4.8146894857961666e-05,0.7021575835046114,4.1823506355285645,4.159472465515137,4.1674350670405795,-0.7597890347589993,0.8421091657366071
1,CY45-05_1-#10,CY45-05_1,171,45,0.5,2946.48876953125,4.8235397761155774e-05,0.7048972631835261,4.182468891143799,4.159472465515137,4.1675335339137485,-0.7506101432707708,0.8418539341517857
1,CY45-05_1-#10,CY45-05_1,172,45,0.5,2945.555908203125,4.8470574947364534e-05,0.7138310176229686,4.182429313659668,4.15955114364624,4.167468786239624,-0.7534018789180541,0.84158740234375
1,CY45-05_1-#10,CY45-05_1,173,45,0.5,2944.723876953125,4.867418168727214e-05,0.7106252461254322,4.182468891143799,4.159472465515137,4.167437928063529,-0.7397713692720069,0.8413496791294642
1,CY45-05_1-#10,CY45-05_1,174,45,0.5,2943.611083984375,4.892254338716196e-05,0.708903369882141,4.182271957397461,4.1591572761535645,4.167184727532523,-0.7322878603244769,0.84103173828125
1,CY45-05_1-#10,CY45-05_1,175,45,0.5,2943.1337890625,4.8507021158532014e-05,0.7194742032507475,4.182429313659668,4.159472465515137,4.16741817338126,-0.7370497074684788,0.8408953683035715
1,CY45-05_1-#10,CY45-05_1,176,45,0.5,2942.083251953125,4.935851203489429e-05,0.7050506039659002,4.182389736175537,4.159235954284668,4.167299951825823,-0.7565787310028438,0.84059521484375
1,CY45-05_1-#10,CY45-05_1,177,45,0.5,2941.231201171875,4.9129395837563604e-05,0.7175612514622972,4.182468891143799,4.159432888031006,4.167328153337751,-0.7292183350156645,0.8403517717633928
1,CY45-05_1-#10,CY45-05_1,178,45,0.5,2940.0361328125,4.954015406798175e-05,0.7120512383284725,4.182271957397461,4.159118175506592,4.167106015341623,-0.7411952161871835,0.8400103236607143
1,CY45-05_1-#10,CY45-05_1,179,45,0.5,2939.247802734375,4.954318857706532e-05,0.7082486575267366,4.182271957397461,4.159196853637695,4.167145320347378,-0.7628994116557442,0.8397850864955357
1,CY45-05_1-#10,CY45-05_1,180,45,0.5,2937.80224609375,4.9911888470557966e-05,0.7204057025869891,4.182114124298096,4.1588029861450195,4.16682185445513,-0.7200831798511333,0.8393720703125
1,CY45-05_1-#10,CY45-05_1,181,45,0.5,2937.511962890625,4.989414116937622e-05,0.7082416517870246,4.182311058044434,4.159078598022461,4.167134012494769,-0.7564263474526789,0.8392891322544643
1,CY45-05_1-#10,CY45-05_1,183,45,0.5,2936.861328125,4.822587260315521e-05,0.6940546034082813,4.182193279266357,4.159078598022461,4.167269161769322,-0.7520562888020907,0.8391032366071428
1,CY45-05_1-#10,CY45-05_1,184,45,0.5,2935.074951171875,4.972589720882052e-05,0.710800913966276,4.182193279266357,4.158763408660889,4.166996240615845,-0.7344246475424461,0.8385928431919643
1,CY45-05_1-#10,CY45-05_1,185,45,0.5,2933.636474609375,4.9161878955551455e-05,0.7178992917738481,4.182193279266357,4.158960342407227,4.167018754141671,-0.7209935773970955,0.8381818498883928
1,CY45-05_1-#10,CY45-05_1,186,45,0.5,2932.25634765625,4.9630065081356195e-05,0.7035491348542765,4.182035446166992,4.158763408660889,4.166858434677124,-0.7518890813937054,0.8377875279017857
1,CY45-05_1-#10,CY45-05_1,187,45,0.5,2931.309814453125,4.945944022733034e-05,0.7159605171847865,4.182035446166992,4.158921241760254,4.1669034617287775,-0.7447755928116111,0.83751708984375
1,CY45-05_1-#10,CY45-05_1,188,45,0.5,2930.3935546875,5.008377789701106e-05,0.7154227466482733,4.182114124298096,4.158881664276123,4.1668921538761685,-0.748789151183618,0.8372553013392857
1,CY45-05_1-#10,CY45-05_1,189,45,0.5,2929.130615234375,5.015209009403346e-05,0.7139739823510156,4.1819963455200195,4.158527374267578,4.166698149272373,-0.7344170575044773,0.8368944614955357
1,CY45-05_1-#10,CY45-05_1,190,45,0.5,2927.697998046875,5.0822467290015414e-05,0.7173948175023168,4.181799411773682,4.158370018005371,4.166481597082956,-0.748951737398706,0.8364851422991072
1,CY45-05_1-#10,CY45-05_1,191,45,0.5,2926.919189453125,5.0495468204584597e-05,0.7143912837057227,4.181878089904785,4.158487796783447,4.166593994413104,-0.7398007101090771,0.8362626255580358
1,CY45-05_1-#10,CY45-05_1,192,45,0.5,2926.129150390625,5.074852410521439e-05,0.7056950332526667,4.181956768035889,4.158566951751709,4.166681289672852,-0.7613009610727657,0.8360369001116071
1,CY45-05_1-#10,CY45-05_1,193,45,0.5,2925.045654296875,5.055170408098463e-05,0.7158741584373866,4.181917190551758,4.158370018005371,4.166537795748029,-0.7280745663723716,0.8357273297991071
1,CY45-05_1-#10,CY45-05_1,194,45,0.5,2923.697265625,5.091880874325787e-05,0.7064037295901567,4.181641578674316,4.158251762390137,4.166363375527518,-0.764700799526683,0.8353420758928571
1,CY45-05_1-#10,CY45-05_1,195,45,0.5,2922.804443359375,5.1125042238789244e-05,0.7114450045225593,4.181878089904785,4.158291339874268,4.166416917528425,-0.736474644840992,0.8350869838169643
1,CY45-05_1-#10,CY45-05_1,196,45,0.5,2922.2705078125,5.0890795082123467e-05,0.7116253664443752,4.181917190551758,4.158448696136475,4.166574341910226,-0.7569611231158291,0.8349344308035714
1,CY45-05_1-#10,CY45-05_1,197,45,0.5,2921.090087890625,5.098871510958966e-05,0.7043941636314013,4.181838512420654,4.158370018005371,4.166509696415493,-0.7626317661630622,0.83459716796875
1,CY45-05_1-#10,CY45-05_1,198,45,0.5,2919.834228515625,5.1222974265838685e-05,0.7028638913057962,4.181799411773682,4.15833044052124,4.166464703423636,-0.7717258799117537,0.8342383510044643
1,CY45-05_1-#10,CY45-05_1,199,45,0.5,2918.902099609375,5.12206502857485e-05,0.6914632558797452,4.181759834289551,4.158251762390137,4.166481563023159,-0.7880195365604541,0.8339720284598214
1,CY45-05_1-#10,CY45-05_1,200,45,0.5,2917.679443359375,5.192882640260775e-05,0.7211762976812954,4.181838512420654,4.158212184906006,4.166279009410313,-0.7355374103131402,0.8336226981026785
1,CY45-05_1-#10,CY45-05_1,201,45,0.5,2917.12060546875,5.084082155772793e-05,0.717274610781735,4.181799411773682,4.158291339874268,4.166397196905954,-0.733917734847314,0.8334630301339285
1,CY45-05_1-#10,CY45-05_1,202,45,0.5,2915.92333984375,5.197820503376484e-05,0.7124338832159933,4.181878089904785,4.158291339874268,4.166374717439924,-0.7527546216327705,0.8331209542410715
1,CY45-05_1-#10,CY45-05_1,203,45,0.5,2914.796875,5.219806118955123e-05,0.7183329627523048,4.181759834289551,4.158054828643799,4.166211536952427,-0.741367889835602,0.8327991071428571
1,CY45-05_1-#10,CY45-05_1,204,45,0.5,2914.1142578125,5.223742300086588e-05,0.693616921422686,4.181799411773682,4.157976150512695,4.166321209498814,-0.7755676298431111,0.8326040736607143
1,CY45-05_1-#10,CY45-05_1,205,45,0.5,2913.12744140625,5.19095592670675e-05,0.711732742952967,4.181720733642578,4.158015251159668,4.166259390967233,-0.7575872228782581,0.8323221261160715
1,CY45-05_1-#10,CY45-05_1,206,45,0.5,2911.895263671875,5.257269498502904e-05,0.7168337351995392,4.181602478027344,4.157660961151123,4.165952818734305,-0.7387898095391763,0.8319700753348215
1,CY45-05_1-#10,CY45-05_1,207,45,0.5,2910.946533203125,5.257858533745953e-05,0.7084622559102952,4.181681156158447,4.157779216766357,4.166082109723773,-0.7541869984948955,0.8316990094866071
1,CY45-05_1-#10,CY45-05_1,209,45,0.5,2911.49658203125,5.192566596348854e-05,0.6918581046184166,4.181956768035889,4.158054828643799,4.166481597082956,-0.7555361089683688,0.8318561662946429
1,CY45-05_1-#10,CY45-05_1,210,45,0.5,2909.523193359375,5.192265827950146e-05,0.7098995494391865,4.181602478027344,4.157897472381592,4.1661356176648825,-0.7569665359544948,0.8312923409598214
1,CY45-05_1-#10,CY45-05_1,211,45,0.5,2908.27001953125,5.214899922745874e-05,0.7088643090224951,4.181484222412109,4.157779216766357,4.165997777666364,-0.759642446620286,0.8309342912946428
1,CY45-05_1-#10,CY45-05_1,212,45,0.5,2907.0908203125,5.2450028026494416e-05,0.7049302644067784,4.181484222412109,4.1575822830200195,4.165876865386963,-0.7441443733963284,0.8305973772321429
1,CY45-05_1-#10,CY45-05_1,213,45,0.5,2905.806884765625,5.2855671319925784e-05,0.7163451862696016,4.1814446449279785,4.15762186050415,4.1657896382468085,-0.7473075867316052,0.8302305385044643
1,CY45-05_1-#10,CY45-05_1,214,45,0.5,2905.042724609375,5.2403129187611176e-05,0.7078656321778684,4.181484222412109,4.157700538635254,4.165916238512311,-0.7506539160380106,0.83001220703125
1,CY45-05_1-#10,CY45-05_1,215,45,0.5,2904.06005859375,5.3161805392567025e-05,0.718519459638587,4.181759834289551,4.157818794250488,4.1660850048065186,-0.7471999452342231,0.8297314453125
1,CY45-05_1-#10,CY45-05_1,216,45,0.5,2902.996826171875,5.296435797940281e-05,0.7238322777880634,4.181759834289551,4.157739639282227,4.166034289768764,-0.7251369507041003,0.8294276646205357
1,CY45-05_1-#10,CY45-05_1,217,45,0.5,2902.127685546875,5.28746723520581e-05,0.7210963844919223,4.181759834289551,4.157779216766357,4.166056837354388,-0.7316650125571096,0.8291793387276786
1,CY45-05_1-#10,CY45-05_1,218,45,0.5,2901.032958984375,5.3101856292914314e-05,0.7163689936380584,4.181641578674316,4.157739639282227,4.16596964427403,-0.7468632840061624,0.8288665597098215
1,CY45-05_1-#10,CY45-05_1,219,45,0.5,2900.268310546875,5.3042233738089415e-05,0.7265675872318764,4.181759834289551,4.157660961151123,4.165994916643415,-0.7095021052688493,0.8286480887276786
1,CY45-05_1-#10,CY45-05_1,220,45,0.5,2899.4013671875,5.304687060318399e-05,0.7174188244814036,4.18152379989624,4.157739639282227,4.165879624230521,-0.7511589385310486,0.828400390625
1,CY45-05_1-#10,CY45-05_1,221,45,0.5,2898.228515625,5.310572524464718e-05,0.7174417384607727,4.181602478027344,4.1575822830200195,4.165893724986485,-0.7421943247286609,0.8280652901785714
1,CY45-05_1-#10,CY45-05_1,222,45,0.5,2897.253662109375,5.335200807826618e-05,0.7210486974027487,4.181602478027344,4.157660961151123,4.165840285164969,-0.7427266825066572,0.8277867606026785
1,CY45-05_1-#10,CY45-05_1,223,45,0.5,2896.258544921875,5.362246879160791e-05,0.7087599917643013,4.181562900543213,4.157464027404785,4.1658064637865335,-0.752945286794279,0.82750244140625
1,CY45-05_1-#10,CY45-05_1,224,45,0.5,2895.169189453125,5.3585456469960805e-05,0.7184064823304698,4.181562900543213,4.157503604888916,4.165786845343454,-0.7434280126818416,0.8271911969866071
1,CY45-05_1-#10,CY45-05_1,225,45,0.5,2894.19921875,5.35152693296218e-05,0.7164258314754096,4.181562900543213,4.157385349273682,4.16575871195112,-0.7326350709157325,0.8269140625
1,CY45-05_1-#10,CY45-05_1,226,45,0.5,2893.348876953125,5.3804790367154294e-05,0.7169726887529373,4.181562900543213,4.157503604888916,4.165800877979824,-0.7512858287482351,0.8266711077008928
1,CY45-05_1-#10,CY45-05_1,227,45,0.5,2892.175048828125,5.432166765855912e-05,0.7038986555711867,4.1814446449279785,4.157227993011475,4.16565465927124,-0.774383671024649,0.8263357282366072
1,CY45-05_1-#10,CY45-05_1,228,45,0.5,2891.672119140625,5.367360244145946e-05,0.707481344421887,4.181562900543213,4.157385349273682,4.16580935886928,-0.7505885497556113,0.8261920340401786
1,CY45-05_1-#10,CY45-05_1,229,45,0.5,2891.053466796875,5.442820964582587e-05,0.7123495613550029,4.181720733642578,4.157464027404785,4.165874004364014,-0.7530503692695234,0.8260152762276786
1,CY45-05_1-#10,CY45-05_1,230,45,0.5,2889.68212890625,5.423014558151149e-05,0.7302340901442691,4.18152379989624,4.157227993011475,4.165584359850202,-0.720417309374791,0.8256234654017857
1,CY45-05_1-#10,CY45-05_1,231,45,0.5,2888.935302734375,5.44219930896281e-05,0.718909623135276,4.181562900543213,4.157267093658447,4.165634972708566,-0.7328236785403357,0.8254100864955357
1,CY45-05_1-#10,CY45-05_1,232,45,0.5,2888.469970703125,5.384690546754307e-05,0.7057162232385359,4.181405544281006,4.157267093658447,4.1656630379813055,-0.7572692740458171,0.8252771344866071
1,CY45-05_1-#10,CY45-05_1,233,45,0.5,2887.189697265625,5.4675781114753216e-05,0.720942634624908,4.181405544281006,4.157031059265137,4.165455000741141,-0.7337669299320946,0.8249113420758929
1,CY45-05_1-#10,CY45-05_1,235,45,0.5,2887.034423828125,5.4656133306957344e-05,0.6813386173617262,4.181208610534668,4.156912803649902,4.165505579539707,-0.8067206894441799,0.8248669782366072
1,CY45-05_1-#10,CY45-05_1,236,45,0.5,2885.794189453125,5.3911477703667726e-05,0.707566578242116,4.181248188018799,4.157070636749268,4.165477514266968,-0.7545821809979993,0.8245126255580357
1,CY45-05_1-#10,CY45-05_1,237,45,0.5,2884.441650390625,5.4826998166390695e-05,0.7134981803987601,4.1811299324035645,4.156952381134033,4.165294647216797,-0.7660690204243461,0.8241261858258928
1,CY45-05_1-#10,CY45-05_1,238,45,0.5,2883.21484375,5.483837968803038e-05,0.7144367923699448,4.181208610534668,4.156834125518799,4.165263652801514,-0.7463640122136264,0.8237756696428571
1,CY45-05_1-#10,CY45-05_1,239,45,0.5,2882.4033203125,5.514814915716341e-05,0.7103058224401764,4.181090354919434,4.156794548034668,4.165179218564715,-0.7694659312906804,0.8235438058035714
1,CY45-05_1-#10,CY45-05_1,240,45,0.5,2881.53369140625,5.515329128404399e-05,0.7056072510313403,4.181051254272461,4.156676769256592,4.165125846862793,-0.76631683127601,0.8232953404017858
1,CY45-05_1-#10,CY45-05_1,241,45,0.5,2880.895751953125,5.4623538700910176e-05,0.7126748089599783,4.18101167678833,4.156676769256592,4.165137052536011,-0.7521977933511872,0.8231130719866071
1,CY45-05_1-#10,CY45-05_1,242,45,0.5,2880.246826171875,5.451567447825265e-05,0.7161604300135332,4.181169033050537,4.156755447387695,4.165255240031651,-0.7385562303262914,0.8229276646205357
1,CY45-05_1-#10,CY45-05_1,243,45,0.5,2879.12841796875,5.5071830628309056e-05,0.7111923280930127,4.1811299324035645,4.156676769256592,4.165142706462315,-0.7449546592648031,0.8226081194196428
1,CY45-05_1-#10,CY45-05_1,244,45,0.5,2878.0068359375,5.471161317837958e-05,0.7087154814898866,4.180932998657227,4.156518936157227,4.165041412625994,-0.7557977157909481,0.8222876674107142
1,CY45-05_1-#10,CY45-05_1,245,45,0.5,2877.32666015625,5.5081735284217684e-05,0.7161577453675927,4.180972576141357,4.1567158699035645,4.16504430770874,-0.7548540204269298,0.8220933314732143
1,CY45-05_1-#10,CY45-05_1,246,45,0.5,2876.57763671875,5.5152862753377606e-05,0.7092006555679546,4.181090354919434,4.156676769256592,4.165128673825945,-0.7589604223501838,0.8218793247767857
1,CY45-05_1-#10,CY45-05_1,247,45,0.5,2875.819580078125,5.500319808801338e-05,0.7142748491362357,4.1811299324035645,4.156755447387695,4.16517652784075,-0.7558750639716796,0.8216627371651786
1,CY45-05_1-#10,CY45-05_1,248,45,0.5,2874.859130859375,5.533244080192621e-05,0.7167367729040962,4.181051254272461,4.156598091125488,4.1650358608790805,-0.7432915027275873,0.8213883231026786
1,CY45-05_1-#10,CY45-05_1,249,45,0.5,2874.535888671875,5.549615379230409e-05,0.7144329556457105,4.1811299324035645,4.156598091125488,4.1651343277522495,-0.7518871450469029,0.8212959681919643
1,CY45-05_1-#10,CY45-05_1,250,45,0.5,2873.761474609375,5.5057413303304875e-05,0.715061463617239,4.1811299324035645,4.156637191772461,4.1650780609675815,-0.7306618140571595,0.82107470703125
1,CY45-05_1-#10,CY45-05_1,251,45,0.5,2872.78369140625,5.538005411885884e-05,0.7157978362726879,4.18101167678833,4.156479835510254,4.164999280657087,-0.7441522573489054,0.8207953404017857
1,CY45-05_1-#10,CY45-05_1,252,45,0.5,2871.7841796875,5.551480764232431e-05,0.7143173003060677,4.180932998657227,4.156440258026123,4.164940220969064,-0.7565216319096346,0.820509765625
1,CY45-05_1-#10,CY45-05_1,253,45,0.5,2870.890380859375,5.594508629755992e-05,0.7179678216564369,4.180893421173096,4.156243324279785,4.164810793740409,-0.7437153436600115,0.82025439453125
1,CY45-05_1-#10,CY45-05_1,254,45,0.5,2870.112548828125,5.590061425164594e-05,0.7181041106974918,4.180932998657227,4.1563615798950195,4.164802380970547,-0.7441758763738733,0.8200321568080358
